0.5, 100, 206
0.5, 100, 204
0.5, 100, 198
0.5, 125, 245
0.5, 125, 280
0.5, 125, 237
0.5, 125, 237
0.5, 125, 246
0.5, 125, 227
0.5, 125, 249
0.5, 125, 235
0.5, 125, 256
0.5, 125, 256
0.5, 125, 253
0.5, 125, 249
0.5, 125, 227
0.5, 125, 247
0.5, 125, 263
0.5, 125, 233
0.5, 125, 256
0.5, 125, 234
0.5, 125, 275
0.5, 125, 271
0.5, 125, 235
0.5, 125, 266
0.5, 125, 277
0.5, 125, 249
0.5, 125, 247
0.5, 125, 235
0.5, 125, 264
0.5, 125, 256
0.5, 125, 228
0.5, 125, 240
0.5, 125, 266
0.5, 125, 220
0.5, 125, 227
0.5, 125, 259
0.5, 125, 255
0.5, 125, 262
0.5, 125, 250
0.5, 125, 262
0.5, 125, 260
0.5, 125, 252
0.5, 125, 248
0.5, 125, 238
0.5, 125, 222
0.5, 125, 251
0.5, 125, 266
0.5, 125, 245
0.5, 125, 236
0.5, 125, 252
0.5, 125, 247
0.5, 125, 229
0.5, 150, 284
0.5, 150, 283
0.5, 150, 338
0.5, 150, 314
0.5, 150, 300
0.5, 150, 304
0.5, 150, 314
0.5, 150, 263
0.5, 150, 290
0.5, 150, 284
0.5, 150, 281
0.5, 150, 290
0.5, 150, 284
0.5, 150, 312
0.5, 150, 304
0.5, 150, 311
0.5, 150, 312
0.5, 150, 304
0.5, 150, 345
0.5, 150, 273
0.5, 150, 297
0.5, 150, 325
0.5, 150, 271
0.5, 150, 299
0.5, 150, 306
0.5, 150, 286
0.5, 150, 310
0.5, 150, 317
0.5, 150, 304
0.5, 150, 315
0.5, 150, 279
0.5, 150, 299
0.5, 150, 285
0.5, 150, 277
0.5, 150, 287
0.5, 150, 296
0.5, 150, 282
0.5, 150, 287
0.5, 150, 306
0.5, 150, 296
0.5, 150, 307
0.5, 150, 297
0.5, 150, 289
0.5, 150, 310
0.5, 150, 291
0.5, 150, 337
0.5, 150, 311
0.5, 150, 316
0.5, 150, 286
0.5, 150, 264
0.5, 175, 328
0.5, 175, 328
0.5, 175, 322
0.5, 175, 337
0.5, 175, 352
0.5, 175, 359
0.5, 175, 324
0.5, 175, 364
0.5, 175, 374
0.5, 175, 372
0.5, 175, 386
0.5, 175, 345
0.5, 175, 337
0.5, 175, 368
0.5, 175, 347
0.5, 175, 337
0.5, 175, 380
0.5, 175, 359
0.5, 175, 342
0.5, 175, 365
0.5, 175, 354
0.5, 175, 349
0.5, 175, 370
0.5, 175, 353
0.5, 175, 344
0.5, 175, 347
0.5, 175, 344
0.5, 175, 369
0.5, 175, 363
0.5, 175, 348
0.5, 175, 306
0.5, 175, 338
0.5, 175, 362
0.5, 175, 315
0.5, 175, 348
0.5, 175, 343
0.5, 175, 367
0.5, 175, 371
0.5, 175, 387
0.5, 175, 327
0.5, 175, 346
0.5, 175, 328
0.5, 175, 336
0.5, 175, 352
0.5, 175, 354
0.5, 175, 359
0.5, 175, 373
0.5, 175, 351
0.5, 175, 336
0.5, 175, 379
0.5, 200, 407
0.5, 200, 413
0.5, 200, 421
0.5, 200, 368
0.5, 200, 384
0.5, 200, 382
0.5, 200, 393
0.5, 200, 384
0.5, 200, 383
0.5, 200, 384
0.5, 200, 392
0.5, 200, 368
0.5, 200, 412
0.5, 200, 403
0.5, 200, 402
0.5, 200, 412
0.5, 200, 424
0.5, 200, 389
0.5, 200, 358
0.5, 200, 422
0.5, 200, 401
0.5, 200, 420
0.5, 200, 405
0.5, 200, 426
0.5, 200, 391
0.5, 200, 398
0.5, 200, 410
0.5, 200, 381
0.5, 200, 387
0.5, 200, 389
0.5, 200, 359
0.5, 200, 355
0.5, 200, 412
0.5, 200, 385
0.5, 200, 383
0.5, 200, 389
0.5, 200, 402
0.5, 200, 383
0.5, 200, 388
0.5, 200, 397
0.5, 200, 399
0.5, 200, 390
0.5, 200, 423
0.5, 200, 392
0.5, 200, 408
0.5, 200, 376
0.5, 200, 401
0.5, 200, 414
0.5, 200, 421
0.5, 200, 417
0.5, 225, 400
0.5, 225, 414
0.5, 225, 456
0.5, 225, 426
0.5, 225, 474
0.5, 225, 498
0.5, 225, 472
0.5, 225, 482
0.5, 225, 443
0.5, 225, 448
0.5, 225, 428
0.5, 225, 435
0.5, 225, 447
0.5, 225, 434
0.5, 225, 445
0.5, 225, 448
0.5, 225, 451
0.5, 225, 454
0.5, 225, 415
0.5, 225, 417
0.5, 225, 473
0.5, 225, 436
0.5, 225, 479
0.5, 225, 472
0.5, 225, 457
0.5, 225, 427
0.5, 225, 410
0.5, 225, 398
0.5, 225, 445
0.5, 225, 476
0.5, 225, 429
0.5, 225, 453
0.5, 225, 438
0.5, 225, 442
0.5, 225, 467
0.5, 225, 447
0.5, 225, 470
0.5, 225, 484
0.5, 225, 430
0.5, 225, 429
0.5, 225, 432
0.5, 225, 471
0.5, 225, 424
0.5, 225, 460
0.5, 225, 453
0.5, 225, 456
0.5, 225, 447
0.5, 225, 462
0.5, 225, 468
0.5, 225, 468
0.5, 250, 518
0.5, 250, 481
0.5, 250, 483
0.5, 250, 487
0.5, 250, 468
0.5, 250, 498
0.5, 250, 511
0.5, 250, 485
0.5, 250, 537
0.5, 250, 470
0.5, 250, 506
0.5, 250, 475
0.5, 250, 476
0.5, 250, 488
0.5, 250, 443
0.5, 250, 473
0.5, 250, 537
0.5, 250, 509
0.5, 250, 500
0.5, 250, 513
0.5, 250, 533
0.5, 250, 490
0.5, 250, 484
0.5, 250, 450
0.5, 250, 498
0.5, 250, 513
0.5, 250, 477
0.5, 250, 488
0.5, 250, 464
0.5, 250, 453
0.5, 250, 504
0.5, 250, 469
0.5, 250, 493
0.5, 250, 471
0.5, 250, 486
0.5, 250, 501
0.5, 250, 512
0.5, 250, 501
0.5, 250, 496
0.5, 250, 528
0.5, 250, 553
0.5, 250, 480
0.5, 250, 495
0.5, 250, 492
0.5, 250, 506
0.5, 250, 508
0.5, 250, 532
0.5, 250, 496
0.5, 250, 492
0.5, 250, 470
0.5, 275, 549
0.5, 275, 548
0.5, 275, 543
0.5, 275, 563
0.5, 275, 593
0.5, 275, 560
0.5, 275, 551
0.5, 275, 561
0.5, 275, 550
0.5, 275, 540
0.5, 275, 520
0.5, 275, 545
0.5, 275, 607
0.5, 275, 561
0.5, 275, 584
0.5, 275, 624
0.5, 275, 572
0.5, 275, 499
0.5, 275, 547
0.5, 275, 506
0.5, 275, 529
0.5, 275, 575
0.5, 275, 587
0.5, 275, 570
0.5, 275, 511
0.5, 275, 554
0.5, 275, 538
0.5, 275, 557
0.5, 275, 581
0.5, 275, 567
0.5, 275, 520
0.5, 275, 495
0.5, 275, 589
0.5, 275, 560
0.5, 275, 558
0.5, 275, 591
0.5, 275, 550
0.5, 275, 553
0.5, 275, 590
0.5, 275, 558
0.5, 275, 537
0.5, 275, 588
0.5, 275, 539
0.5, 275, 552
0.5, 275, 539
0.5, 275, 551
0.5, 275, 563
0.5, 275, 573
0.5, 275, 527
0.5, 275, 512
0.5, 300, 620
0.5, 300, 612
0.5, 300, 601
0.5, 300, 591
0.5, 300, 592
0.5, 300, 584
0.5, 300, 612
0.5, 300, 624
0.5, 300, 614
0.5, 300, 599
0.5, 300, 589
0.5, 300, 642
0.5, 300, 589
0.5, 300, 581
0.5, 300, 590
0.5, 300, 589
0.5, 300, 645
0.5, 300, 628
0.5, 300, 624
0.5, 300, 614
0.5, 300, 596
0.5, 300, 583
0.5, 300, 594
0.5, 300, 611
0.5, 300, 635
0.5, 300, 619
0.5, 300, 583
0.5, 300, 613
0.5, 300, 622
0.5, 300, 598
0.5, 300, 602
0.5, 300, 608
0.5, 300, 623
0.5, 300, 587
0.5, 300, 599
0.5, 300, 595
0.5, 300, 638
0.5, 300, 602
0.5, 300, 616
0.5, 300, 639
0.5, 300, 605
0.5, 300, 619
0.5, 300, 581
0.5, 300, 594
0.5, 300, 646
0.5, 300, 613
0.5, 300, 587
0.5, 300, 653
0.5, 300, 581
0.5, 300, 575
0.5, 325, 635
0.5, 325, 596
0.5, 325, 662
0.5, 325, 651
0.5, 325, 609
0.5, 325, 646
0.5, 325, 637
0.5, 325, 613
0.5, 325, 631
0.5, 325, 652
0.5, 325, 641
0.5, 325, 640
0.5, 325, 680
0.5, 325, 672
0.5, 325, 685
0.5, 325, 669
0.5, 325, 665
0.5, 325, 633
0.5, 325, 656
0.5, 325, 593
0.5, 325, 666
0.5, 325, 640
0.5, 325, 659
0.5, 325, 666
0.5, 325, 681
0.5, 325, 627
0.5, 325, 635
0.5, 325, 646
0.5, 325, 703
0.5, 325, 630
0.5, 325, 604
0.5, 325, 625
0.5, 325, 685
0.5, 325, 644
0.5, 325, 667
0.5, 325, 648
0.5, 325, 638
0.5, 325, 643
0.5, 325, 689
0.5, 325, 679
0.5, 325, 676
0.5, 325, 625
0.5, 325, 624
0.5, 325, 652
0.5, 325, 711
0.5, 325, 636
0.5, 325, 644
0.5, 325, 629
0.5, 325, 678
0.5, 325, 668
0.5, 350, 732
0.5, 350, 706
0.5, 350, 668
0.5, 350, 676
0.5, 350, 725
0.5, 350, 706
0.5, 350, 679
0.5, 350, 723
0.5, 350, 687
0.5, 350, 689
0.5, 350, 698
0.5, 350, 743
0.5, 350, 732
0.5, 350, 661
0.5, 350, 689
0.5, 350, 685
0.5, 350, 715
0.5, 350, 686
0.5, 350, 714
0.5, 350, 738
0.5, 350, 705
0.5, 350, 662
0.5, 350, 731
0.5, 350, 668
0.5, 350, 686
0.5, 350, 716
0.5, 350, 718
0.5, 350, 727
0.5, 350, 706
0.5, 350, 697
0.5, 350, 684
0.5, 350, 676
0.5, 350, 706
0.5, 350, 689
0.5, 350, 714
0.5, 350, 692
0.5, 350, 706
0.5, 350, 660
0.5, 350, 731
0.5, 350, 709
0.5, 350, 689
0.5, 350, 679
0.5, 350, 711
0.5, 350, 668
0.5, 350, 670
0.5, 350, 715
0.5, 350, 703
0.5, 350, 718
0.5, 350, 686
0.5, 350, 657
0.5, 375, 696
0.5, 375, 703
0.5, 375, 724
0.5, 375, 728
0.5, 375, 741
0.5, 375, 716
0.5, 375, 786
0.5, 375, 701
0.5, 375, 734
0.5, 375, 740
0.5, 375, 787
0.5, 375, 755
0.5, 375, 705
0.5, 375, 811
0.5, 375, 738
0.5, 375, 706
0.5, 375, 730
0.5, 375, 822
0.5, 375, 704
0.5, 375, 764
0.5, 375, 701
0.5, 375, 746
0.5, 375, 801
0.5, 375, 799
0.5, 375, 741
0.5, 375, 721
0.5, 375, 746
0.5, 375, 747
0.5, 375, 721
0.5, 375, 757
0.5, 375, 764
0.5, 375, 731
0.5, 375, 729
0.5, 375, 706
0.5, 375, 802
0.5, 375, 750
0.5, 375, 674
0.5, 375, 781
0.5, 375, 748
0.5, 375, 801
0.5, 375, 740
0.5, 375, 759
0.5, 375, 775
0.5, 375, 744
0.5, 375, 810
0.5, 375, 761
0.5, 375, 709
0.5, 375, 776
0.5, 375, 755
0.5, 375, 726
0.5, 400, 772
0.5, 400, 847
0.5, 400, 803
0.5, 400, 790
0.5, 400, 824
0.5, 400, 819
0.5, 400, 818
0.5, 400, 809
0.5, 400, 780
0.5, 400, 778
0.5, 400, 799
0.5, 400, 803
0.5, 400, 787
0.5, 400, 811
0.5, 400, 790
0.5, 400, 815
0.5, 400, 832
0.5, 400, 790
0.5, 400, 771
0.5, 400, 785
0.5, 400, 876
0.5, 400, 852
0.5, 400, 785
0.5, 400, 797
0.5, 400, 825
0.5, 400, 787
0.5, 400, 819
0.5, 400, 806
0.5, 400, 826
0.5, 400, 782
0.5, 400, 814
0.5, 400, 807
0.5, 400, 830
0.5, 400, 747
0.5, 400, 813
0.5, 400, 711
0.5, 400, 776
0.5, 400, 808
0.5, 400, 846
0.5, 400, 814
0.5, 400, 784
0.5, 400, 773
0.5, 400, 820
0.5, 400, 799
0.5, 400, 799
0.5, 400, 782
0.5, 400, 750
0.5, 400, 807
0.5, 400, 843
0.5, 400, 798
0.5, 425, 903
0.5, 425, 861
0.5, 425, 851
0.5, 425, 844
0.5, 425, 833
0.5, 425, 891
0.5, 425, 830
0.5, 425, 894
0.5, 425, 809
0.5, 425, 854
0.5, 425, 828
0.5, 425, 857
0.5, 425, 829
0.5, 425, 838
0.5, 425, 880
0.5, 425, 851
0.5, 425, 833
0.5, 425, 869
0.5, 425, 822
0.5, 425, 874
0.5, 425, 885
0.5, 425, 888
0.5, 425, 797
0.5, 425, 847
0.5, 425, 831
0.5, 425, 863
0.5, 425, 869
0.5, 425, 820
0.5, 425, 797
0.5, 425, 789
0.5, 425, 838
0.5, 425, 831
0.5, 425, 843
0.5, 425, 806
0.5, 425, 852
0.5, 425, 880
0.5, 425, 865
0.5, 425, 836
0.5, 425, 906
0.5, 425, 885
0.5, 425, 907
0.5, 425, 845
0.5, 425, 802
0.5, 425, 892
0.5, 425, 807
0.5, 425, 798
0.5, 425, 852
0.5, 425, 837
0.5, 425, 833
0.5, 425, 834
0.5, 450, 897
0.5, 450, 937
0.5, 450, 915
0.5, 450, 941
0.5, 450, 847
0.5, 450, 898
0.5, 450, 890
0.5, 450, 923
0.5, 450, 837
0.5, 450, 878
0.5, 450, 897
0.5, 450, 869
0.5, 450, 897
0.5, 450, 894
0.5, 450, 916
0.5, 450, 933
0.5, 450, 927
0.5, 450, 900
0.5, 450, 895
0.5, 450, 951
0.5, 450, 868
0.5, 450, 910
0.5, 450, 913
0.5, 450, 928
0.5, 450, 923
0.5, 450, 874
0.5, 450, 918
0.5, 450, 877
0.5, 450, 848
0.5, 450, 918
0.5, 450, 929
0.5, 450, 873
0.5, 450, 912
0.5, 450, 922
0.5, 450, 880
0.5, 450, 926
0.5, 450, 926
0.5, 450, 895
0.5, 450, 916
0.5, 450, 882
0.5, 450, 914
0.5, 450, 900
0.5, 450, 904
0.5, 450, 889
0.5, 450, 876
0.5, 450, 943
0.5, 450, 905
0.5, 450, 900
0.5, 450, 889
0.5, 450, 925
0.5, 475, 1028
0.5, 475, 893
0.5, 475, 940
0.5, 475, 929
0.5, 475, 976
0.5, 475, 972
0.5, 475, 946
0.5, 475, 948
0.5, 475, 923
0.5, 475, 968
0.5, 475, 984
0.5, 475, 927
0.5, 475, 969
0.5, 475, 969
0.5, 475, 932
0.5, 475, 949
0.5, 475, 949
0.5, 475, 938
0.5, 475, 964
0.5, 475, 915
0.5, 475, 960
0.5, 475, 945
0.5, 475, 955
0.5, 475, 939
0.5, 475, 949
0.5, 475, 1002
0.5, 475, 896
0.5, 475, 977
0.5, 475, 958
0.5, 475, 930
0.5, 475, 954
0.5, 475, 925
0.5, 475, 979
0.5, 475, 1031
0.5, 475, 906
0.5, 475, 940
0.5, 475, 1000
0.5, 475, 1018
0.5, 475, 942
0.5, 475, 980
0.5, 475, 964
0.5, 475, 1014
0.5, 475, 963
0.5, 475, 960
0.5, 475, 941
0.5, 475, 991
0.5, 475, 940
0.5, 475, 926
0.5, 475, 917
0.5, 475, 910
0.5, 500, 1080
0.5, 500, 1033
0.5, 500, 981
0.5, 500, 1026
0.5, 500, 972
0.5, 500, 1015
0.5, 500, 993
0.5, 500, 1016
0.5, 500, 1018
0.5, 500, 1009
0.5, 500, 1018
0.5, 500, 974
0.5, 500, 978
0.5, 500, 981
0.5, 500, 989
0.5, 500, 998
0.5, 500, 948
0.5, 500, 1009
0.5, 500, 1036
0.5, 500, 986
0.5, 500, 1037
0.5, 500, 1014
0.5, 500, 904
0.5, 500, 1017
0.5, 500, 1071
0.5, 500, 1038
0.5, 500, 980
0.5, 500, 990
0.5, 500, 1035
0.5, 500, 1034
0.5, 500, 1063
0.5, 500, 1013
0.5, 500, 1010
0.5, 500, 989
0.5, 500, 1038
0.5, 500, 924
0.5, 500, 1001
0.5, 500, 1006
0.5, 500, 981
0.5, 500, 1000
0.5, 500, 997
0.5, 500, 993
0.5, 500, 973
0.5, 500, 981
0.5, 500, 1022
0.5, 500, 1076
0.5, 500, 1010
0.5, 500, 1019
0.5, 500, 962
0.5, 500, 961
